,Gender,Ever_Married,Age,Graduated,Work_Experience,Family_Size,Engineer,Healthcare,Executive,Doctor,Artist,Lawyer,Entertainment,Homemaker,Marketing,Low,Average,High,Segment
1677,0,1,-0.445247964669539,0,1.6292579514724563,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1678,0,0,0.4498467179133879,1,1.9282884241609082,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1679,1,1,0.09180884488021714,1,0.7321665334071008,0.7423853082762688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1680,1,0,-0.20655604931409183,1,1.6292579514724563,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1681,1,0,-0.20655604931409183,1,-0.7629858300351585,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1682,1,1,-0.14688307047523005,1,-0.16492488465825483,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1683,1,1,-0.027537112797506456,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1684,1,0,-1.2209966895747424,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1685,0,0,-0.743612858863848,0,-0.7629858300351585,0.1040228515788306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1686,0,1,-0.08721009163636825,1,1.0311970060955526,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1687,1,1,1.0465765063020058,0,-0.7629858300351585,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1688,0,1,0.09180884488021714,1,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
1689,0,1,1.1659224639797294,1,0.7321665334071008,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1690,1,1,2.5384009772735507,0,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1691,0,1,-0.027537112797506456,0,3.4234407876031674,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1692,1,1,0.21115480255794072,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1693,0,1,0.5691926755911114,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1694,0,1,-0.445247964669539,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1695,0,1,0.986903527463144,1,0.13410558803019704,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1696,0,1,-0.08721009163636825,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1697,0,1,2.717419913790136,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1698,0,0,-1.2209966895747424,0,0.4331360607186489,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
1699,1,1,0.15148182371907892,1,2.5263493695378116,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1700,0,0,-0.8032858377027098,0,-0.7629858300351585,2.657472678368584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1701,1,1,1.7626522523683472,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1702,0,1,1.6433062946906238,1,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1703,0,1,-0.5049209435084008,0,-0.7629858300351585,1.3807477649737072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1704,1,1,0.5095196967522497,1,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1705,1,1,2.419055019595827,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1706,1,1,0.21115480255794072,1,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1707,1,1,-0.26622902815295363,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1708,0,1,-0.20655604931409183,0,-0.7629858300351585,0.1040228515788306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1709,0,0,0.15148182371907892,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1710,1,0,-0.20655604931409183,1,0.13410558803019704,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1711,0,0,-0.9823047742192952,0,-0.4639553573467067,2.0191102216711454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1712,0,0,-1.2209966895747424,0,0.4331360607186489,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1713,0,0,-1.340342647252466,1,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1714,1,1,1.583633315851762,0,-0.16492488465825483,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1715,1,1,-0.9226317953804334,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1716,0,1,0.8675575697854204,1,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2
1717,0,1,-0.9823047742192952,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1718,0,1,-0.38557498583067723,0,1.6292579514724563,0.1040228515788306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
1719,1,1,-0.26622902815295363,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1720,0,0,-0.9226317953804334,0,-0.16492488465825483,0.7423853082762688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1721,1,1,1.7626522523683472,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1722,0,1,0.4498467179133879,1,-0.4639553573467067,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1723,0,1,0.2708277813968025,1,1.6292579514724563,0.1040228515788306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1724,0,1,1.4046143793351766,1,-0.7629858300351585,-1.172702061816046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1725,1,1,2.0013441677237944,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1726,1,1,0.15148182371907892,1,0.13410558803019704,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1727,0,1,0.5095196967522497,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1728,1,1,1.4046143793351766,0,-0.4639553573467067,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1729,1,1,1.1062494851408675,1,-0.7629858300351585,0.7423853082762688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1730,1,1,0.09180884488021714,1,1.6292579514724563,0.1040228515788306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1731,1,1,-0.20655604931409183,1,-0.4639553573467067,1.3807477649737072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1732,0,1,0.986903527463144,1,0.4331360607186489,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1733,0,1,-0.38557498583067723,1,1.6292579514724563,0.7423853082762688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5
1734,1,1,1.5239603370129002,0,-0.16492488465825483,-1.172702061816046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1735,0,1,0.8675575697854204,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1736,1,0,-1.4000156260913277,0,-0.16492488465825483,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1737,1,1,1.3449414004963147,1,-0.7629858300351585,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1738,1,0,-1.4596886049301894,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1739,0,1,0.5691926755911114,1,-0.7629858300351585,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1740,0,1,0.9272305486242822,1,1.0311970060955526,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1741,0,1,1.0465765063020058,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1742,0,1,1.4642873581740383,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1743,1,0,-1.4000156260913277,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1744,1,0,-1.4000156260913277,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1745,1,0,-1.4596886049301894,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1746,0,0,-0.9823047742192952,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1747,0,1,1.4046143793351766,1,-0.7629858300351585,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1748,1,0,-0.9823047742192952,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1749,0,0,-0.6839398800249862,0,-0.4639553573467067,1.3807477649737072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1750,0,0,-1.4596886049301894,0,-0.4639553573467067,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1751,0,1,0.5095196967522497,1,-0.4639553573467067,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1752,0,1,0.21115480255794072,1,-0.4639553573467067,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1753,1,0,-1.4596886049301894,0,0.13410558803019704,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1754,0,1,2.1206901254015182,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1755,0,0,-1.4596886049301894,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1756,0,1,0.2708277813968025,1,-0.7629858300351585,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1757,1,1,0.5095196967522497,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1758,1,0,-1.2209966895747424,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1759,0,1,0.8675575697854204,1,-0.4639553573467067,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1760,0,1,1.5239603370129002,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1761,1,1,-0.38557498583067723,1,0.4331360607186489,-1.172702061816046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1762,0,0,-0.8032858377027098,0,-0.7629858300351585,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1763,0,0,-0.26622902815295363,1,1.6292579514724563,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1764,1,1,-0.027537112797506456,1,0.13410558803019704,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1765,0,0,-0.6839398800249862,0,-0.7629858300351585,-1.172702061816046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1766,1,0,-1.2209966895747424,0,-0.7629858300351585,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1767,0,0,-0.8032858377027098,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1768,0,1,-0.14688307047523005,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1769,1,1,0.3305007602356643,1,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1770,1,1,1.3449414004963147,0,1.0311970060955526,0.1040228515788306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1771,0,1,1.4046143793351766,1,-0.4639553573467067,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1772,1,0,-0.8032858377027098,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1773,0,0,-0.26622902815295363,1,1.0311970060955526,-1.172702061816046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1774,0,1,0.8078845909465586,1,-0.7629858300351585,1.3807477649737072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1775,1,1,1.1659224639797294,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1776,0,1,0.5095196967522497,0,0.4331360607186489,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2
1777,1,1,-0.5049209435084008,1,1.3302274787840043,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1778,1,1,0.5095196967522497,1,0.4331360607186489,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1779,0,1,0.09180884488021714,1,-0.16492488465825483,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
1780,1,1,-0.38557498583067723,1,1.6292579514724563,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1781,0,1,0.09180884488021714,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
1782,0,1,-0.08721009163636825,0,-0.4639553573467067,2.0191102216711454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
1783,0,1,-0.26622902815295363,1,0.13410558803019704,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
1784,1,0,-1.5193615837690513,0,-0.7629858300351585,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1785,1,1,-0.027537112797506456,0,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1786,1,1,0.39017373907452607,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1787,1,1,-0.38557498583067723,1,-0.4639553573467067,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1788,0,0,-0.38557498583067723,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1789,1,1,1.1659224639797294,1,-0.7629858300351585,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1790,1,1,2.3593820407569654,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1791,1,1,0.688538633268835,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1792,1,1,1.6433062946906238,1,-0.4639553573467067,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1793,1,1,2.598073956112412,0,-0.4639553573467067,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
1794,0,1,0.3305007602356643,1,-0.16492488465825483,1.3807477649737072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1795,1,1,-0.9823047742192952,0,-0.7629858300351585,0.7423853082762688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1796,0,1,-1.1016507318970188,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1797,1,1,-0.08721009163636825,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1798,0,1,1.3449414004963147,1,0.4331360607186489,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
1799,0,0,-0.6839398800249862,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1800,0,1,-0.6839398800249862,1,0.4331360607186489,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1801,0,1,-0.38557498583067723,0,1.6292579514724563,-1.172702061816046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1802,0,0,-0.6242669011861244,1,0.13410558803019704,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1803,0,1,0.09180884488021714,1,-0.16492488465825483,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4
1804,0,1,-0.38557498583067723,1,-0.7629858300351585,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1805,1,0,-0.8032858377027098,1,0.4331360607186489,0.7423853082762688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1806,1,0,-0.743612858863848,1,0.7321665334071008,0.1040228515788306,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1807,0,1,0.2708277813968025,1,-0.7629858300351585,0.7423853082762688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1808,0,1,-0.445247964669539,1,1.6292579514724563,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1809,1,1,1.0465765063020058,1,-0.7629858300351585,2.0191102216711454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1810,0,1,2.3593820407569654,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1811,1,1,2.0013441677237944,0,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1812,0,1,0.15148182371907892,1,0.13410558803019704,0.1040228515788306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
1813,1,1,0.2708277813968025,1,-0.7629858300351585,0.1040228515788306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
1814,1,0,-1.4596886049301894,0,-0.7629858300351585,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1815,1,0,-1.340342647252466,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1816,1,0,-0.9823047742192952,0,-0.7629858300351585,1.3807477649737072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1817,0,1,0.3305007602356643,0,-0.7629858300351585,-1.172702061816046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
1818,0,0,0.5691926755911114,1,-0.4639553573467067,-1.172702061816046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1819,1,0,-0.8629588165415716,1,1.6292579514724563,-1.172702061816046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1820,1,0,-1.2209966895747424,0,0.13410558803019704,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1821,1,1,2.419055019595827,1,-0.4639553573467067,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3
1822,1,0,-0.32590200699181543,1,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1823,1,0,-1.0419777530581569,1,2.5263493695378116,-0.5343396051186077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1824,0,0,-1.4596886049301894,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1825,1,1,-1.4000156260913277,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1826,1,1,-0.445247964669539,1,-0.7629858300351585,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4
1827,1,0,-1.5193615837690513,0,-0.4639553573467067,0.1040228515788306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1828,0,0,-1.4000156260913277,0,1.3302274787840043,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1829,0,0,-1.5193615837690513,0,-0.4639553573467067,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1830,1,1,-0.6839398800249862,0,1.3302274787840043,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1831,0,0,-1.5193615837690513,0,-0.7629858300351585,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1832,1,0,-1.5193615837690513,0,-0.7629858300351585,-0.5343396051186077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1833,0,0,-1.340342647252466,0,1.6292579514724563,0.7423853082762688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5
1834,0,1,1.8819982100460708,1,-0.4639553573467067,-0.5343396051186077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
1835,1,1,-0.38557498583067723,1,-0.7629858300351585,-0.5343396051186077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
