,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segment
1293,463316,Female,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,3
1294,463323,Male,Yes,27,Yes,Healthcare,3.0,Low,2.0,Cat_6,4
1295,463324,Female,No,22,No,Healthcare,1.0,Low,4.0,Cat_2,1
1296,463330,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,1
1297,463332,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,Cat_6,4
1298,463334,Female,No,28,Yes,Doctor,0.0,Low,6.0,Cat_4,1
1300,463338,Male,Yes,28,No,Entertainment,0.0,Low,2.0,Cat_3,4
1301,463340,Female,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,1
1302,463341,Female,Yes,53,No,Engineer,0.0,Average,6.0,Cat_3,2
1303,463348,Female,Yes,35,Yes,Doctor,0.0,Low,2.0,Cat_6,4
1305,463356,Male,No,30,Yes,Healthcare,6.0,Low,4.0,Cat_2,5
1306,463360,Female,Yes,46,Yes,Artist,2.0,Low,1.0,Cat_6,4
1307,463367,Female,No,36,Yes,Engineer,3.0,Low,4.0,Cat_2,1
1308,463368,Female,Yes,38,Yes,Artist,4.0,High,3.0,Cat_2,2
1310,463375,Female,Yes,45,Yes,Doctor,1.0,Low,1.0,Cat_4,4
1311,463376,Female,Yes,46,Yes,Executive,5.0,High,2.0,Cat_6,0
1312,463378,Male,No,25,Yes,Doctor,0.0,Low,1.0,Cat_3,4
1313,463379,Male,No,27,No,Marketing,0.0,Low,7.0,Cat_6,1
1314,463386,Female,Yes,42,Yes,Doctor,6.0,Low,1.0,Cat_3,0
1316,463391,Male,Yes,55,Yes,Doctor,6.0,Low,1.0,Cat_3,0
1319,463406,Male,No,31,No,Marketing,0.0,Low,4.0,Cat_3,1
1320,463409,Female,Yes,38,No,Entertainment,6.0,Average,5.0,Cat_2,5
1322,463420,Female,Yes,59,Yes,Artist,2.0,High,3.0,Cat_6,3
1323,463423,Male,Yes,61,No,Executive,1.0,Average,3.0,Cat_6,2
1324,463427,Female,Yes,27,Yes,Engineer,1.0,Low,2.0,Cat_6,4
1325,463428,Male,Yes,26,No,Executive,1.0,High,5.0,Cat_6,1
1327,463437,Male,Yes,51,Yes,Artist,0.0,Average,3.0,Cat_6,2
1328,463438,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,2
1329,463443,Male,Yes,52,Yes,Artist,1.0,Average,4.0,Cat_6,2
1331,463447,Male,Yes,57,No,Engineer,1.0,Average,2.0,Cat_6,3
1332,463452,Female,Yes,86,Yes,Lawyer,1.0,High,2.0,Cat_6,3
1335,463462,Female,Yes,43,No,Engineer,0.0,Average,4.0,Cat_6,2
1339,463475,Female,Yes,43,Yes,Doctor,0.0,Low,1.0,Cat_6,4
1340,463477,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_4,1
1341,463483,Male,Yes,30,No,Executive,1.0,High,2.0,Cat_6,4
1342,463491,Male,Yes,27,Yes,Doctor,8.0,Average,3.0,Cat_6,5
1344,463499,Male,Yes,47,Yes,Executive,0.0,Low,2.0,Cat_6,4
1345,463500,Male,Yes,35,Yes,Executive,1.0,High,4.0,Cat_6,2
1346,463503,Male,Yes,25,Yes,Entertainment,0.0,Low,2.0,Cat_7,4
1347,463508,Female,Yes,25,No,Artist,0.0,Low,3.0,Cat_6,1
1348,463509,Male,No,38,No,Artist,1.0,Low,1.0,Cat_3,4
1349,463512,Female,No,32,No,Engineer,0.0,Low,3.0,Cat_6,1
1350,463516,Male,Yes,48,No,Executive,1.0,High,6.0,Cat_6,2
1351,463527,Female,No,38,No,Artist,10.0,Low,1.0,Cat_6,0
1354,463533,Female,Yes,85,Yes,Artist,1.0,High,2.0,Cat_2,3
1355,463537,Female,No,25,Yes,Healthcare,1.0,Low,3.0,Cat_6,1
1356,463545,Female,No,31,Yes,Doctor,1.0,Low,2.0,Cat_4,4
1357,463548,Female,No,20,No,Healthcare,3.0,Low,4.0,Cat_4,1
1358,463550,Female,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,4
1359,463553,Male,No,33,Yes,Artist,8.0,Low,2.0,Cat_6,0
1360,463554,Female,No,52,No,Artist,5.0,Low,1.0,Cat_6,0
1361,463557,Male,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,1
1362,463560,Female,No,21,No,Healthcare,9.0,Low,5.0,Cat_4,5
1363,463561,Female,No,42,Yes,Engineer,0.0,Low,1.0,Cat_6,4
1365,463572,Male,Yes,39,Yes,Artist,0.0,Average,4.0,Cat_6,2
1366,463577,Female,Yes,41,Yes,Doctor,1.0,Average,2.0,Cat_6,4
1367,463586,Female,No,18,No,Healthcare,1.0,Low,5.0,Cat_6,1
1368,463588,Male,No,22,No,Healthcare,0.0,Low,1.0,Cat_6,4
1369,463598,Female,Yes,25,No,Engineer,2.0,Low,2.0,Cat_6,4
1371,463603,Female,No,18,No,Entertainment,0.0,Low,4.0,Cat_2,1
1372,463605,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_5,1
1373,463606,Male,No,21,No,Marketing,0.0,Low,4.0,Cat_2,1
1374,463614,Female,No,25,No,Healthcare,1.0,Low,4.0,Cat_3,1
1376,463616,Female,Yes,46,No,Engineer,0.0,Average,5.0,Cat_3,2
1377,463619,Male,Yes,68,No,Executive,1.0,High,2.0,Cat_6,3
1378,463620,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,1
1379,463623,Male,No,27,Yes,Doctor,0.0,Low,3.0,Cat_6,1
1380,463624,Male,Yes,59,Yes,Executive,1.0,High,4.0,Cat_6,2
1381,463628,Female,No,26,Yes,Artist,8.0,Low,1.0,Cat_6,0
1382,463632,Male,Yes,26,Yes,Artist,0.0,Average,2.0,Cat_6,4
1383,463638,Female,Yes,32,No,Doctor,1.0,Average,2.0,Cat_7,4
1384,463639,Male,No,33,No,Healthcare,0.0,Low,6.0,Cat_6,1
1385,463640,Male,No,28,Yes,Healthcare,0.0,Low,3.0,Cat_6,1
1386,463644,Female,No,30,Yes,Healthcare,0.0,Low,3.0,Cat_7,1
1388,463654,Female,No,41,No,Engineer,3.0,Low,3.0,Cat_3,4
1389,463655,Male,Yes,42,Yes,Artist,13.0,Low,2.0,Cat_6,0
1390,463661,Female,Yes,45,Yes,Doctor,1.0,Average,4.0,Cat_6,2
1392,463664,Female,No,29,No,Engineer,0.0,Low,1.0,Cat_6,4
1393,463665,Male,Yes,46,Yes,Entertainment,1.0,Average,3.0,Cat_6,2
1394,463669,Female,Yes,26,Yes,Marketing,5.0,High,4.0,Cat_2,5
1397,463699,Female,Yes,38,Yes,Marketing,9.0,Low,3.0,Cat_6,0
1398,463703,Male,Yes,69,No,Executive,1.0,High,4.0,Cat_6,2
1399,463704,Male,No,46,Yes,Artist,0.0,Low,2.0,Cat_6,4
1400,463707,Female,No,40,No,Artist,0.0,Low,1.0,Cat_5,4
1401,463713,Male,No,25,No,Engineer,9.0,Low,3.0,Cat_4,5
1403,463716,Male,No,26,No,Doctor,1.0,Low,4.0,Cat_6,1
1404,463718,Female,No,33,Yes,Artist,0.0,Low,4.0,Cat_6,1
1405,463722,Male,Yes,56,Yes,Executive,8.0,High,2.0,Cat_6,0
1406,463724,Male,No,30,No,Healthcare,0.0,Low,5.0,Cat_4,1
1407,463726,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_6,1
1408,463727,Female,No,28,No,Doctor,0.0,Low,5.0,Cat_3,1
1409,463728,Female,Yes,28,No,Doctor,0.0,Average,6.0,Cat_6,1
1410,463732,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,1
1411,463734,Male,Yes,41,No,Executive,1.0,Average,3.0,Cat_6,2
1412,463741,Male,Yes,37,Yes,Artist,0.0,High,3.0,Cat_6,2
1413,463745,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_3,3
1414,463747,Female,Yes,43,Yes,Artist,0.0,Average,2.0,Cat_6,4
1415,463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,1
1416,463753,Female,No,30,Yes,Healthcare,1.0,Low,5.0,Cat_2,1
1417,463756,Male,Yes,66,No,Executive,0.0,Average,2.0,Cat_6,3
1418,463761,Male,Yes,28,Yes,Artist,1.0,Average,3.0,Cat_6,2
1419,463764,Male,Yes,49,Yes,Entertainment,0.0,Average,3.0,Cat_6,2
1421,463767,Male,Yes,27,Yes,Artist,9.0,Average,2.0,Cat_6,0
1422,463768,Female,Yes,35,No,Engineer,1.0,Low,1.0,Cat_4,4
1423,463774,Male,Yes,33,Yes,Healthcare,0.0,Average,2.0,Cat_6,4
1424,463776,Female,Yes,36,Yes,Artist,2.0,Average,2.0,Cat_6,4
1425,463782,Female,No,27,Yes,Artist,9.0,Low,1.0,Cat_6,0
1427,463784,Female,No,31,No,Engineer,1.0,Low,5.0,Cat_4,1
1428,463785,Female,No,30,No,Healthcare,0.0,Low,4.0,Cat_4,1
1430,463790,Male,Yes,47,No,Executive,1.0,Low,4.0,Cat_4,2
1433,463799,Female,No,36,Yes,Artist,1.0,Low,4.0,Cat_2,1
1434,463800,Female,No,30,Yes,Engineer,1.0,Low,3.0,Cat_6,4
1435,463804,Male,Yes,60,Yes,Artist,9.0,Low,1.0,Cat_6,0
1436,463807,Female,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_4,1
1437,463811,Female,Yes,32,Yes,Artist,0.0,Average,2.0,Cat_4,4
1438,463814,Female,No,28,No,Healthcare,7.0,Low,3.0,Cat_5,5
1439,463816,Male,Yes,46,Yes,Healthcare,2.0,High,4.0,Cat_7,2
1440,463818,Female,Yes,38,Yes,Artist,4.0,Low,1.0,Cat_6,4
1442,463821,Male,Yes,30,Yes,Entertainment,7.0,Low,2.0,Cat_6,0
1444,463827,Female,Yes,46,Yes,Engineer,1.0,Average,4.0,Cat_6,2
1445,463828,Male,Yes,37,No,Engineer,0.0,Average,2.0,Cat_1,4
1446,463830,Female,No,25,Yes,Engineer,2.0,Low,3.0,Cat_6,1
1447,463834,Female,Yes,43,Yes,Engineer,1.0,Average,4.0,Cat_6,2
1448,463835,Male,No,32,No,Marketing,0.0,Low,4.0,Cat_6,1
1449,463842,Female,Yes,50,Yes,Engineer,1.0,High,4.0,Cat_6,2
1450,463847,Male,Yes,43,No,Artist,3.0,Average,3.0,Cat_6,2
1451,463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0,Cat_4,4
1452,463857,Male,Yes,61,No,Healthcare,0.0,High,4.0,Cat_7,2
1453,463859,Male,Yes,39,Yes,Artist,5.0,Average,2.0,Cat_6,0
1454,463865,Male,Yes,46,Yes,Artist,1.0,Average,5.0,Cat_6,2
1455,463877,Male,Yes,37,No,Entertainment,0.0,Average,4.0,Cat_4,2
1456,463880,Female,Yes,36,No,Engineer,0.0,Low,3.0,Cat_2,4
1457,463884,Female,No,28,No,Artist,0.0,Low,1.0,Cat_6,4
1458,463891,Male,Yes,86,Yes,Lawyer,0.0,Low,1.0,Cat_6,3
1459,463892,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,0
1460,463904,Male,Yes,82,Yes,Executive,1.0,Low,1.0,Cat_6,3
1461,463917,Female,No,18,No,Healthcare,1.0,Low,8.0,Cat_4,1
1462,463923,Female,No,18,No,Engineer,0.0,Low,4.0,Cat_6,1
1463,463924,Female,No,36,Yes,Artist,1.0,Low,1.0,Cat_5,4
1464,463926,Female,No,26,No,Engineer,1.0,Low,6.0,Cat_6,1
1465,463931,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,3
1466,463932,Female,Yes,69,Yes,Artist,1.0,Average,3.0,Cat_6,3
1467,463941,Female,No,29,No,Artist,1.0,Low,6.0,Cat_4,1
1468,463943,Male,No,68,Yes,Entertainment,1.0,Low,2.0,Cat_6,3
1469,463946,Male,No,33,No,Healthcare,4.0,Low,3.0,Cat_4,1
1470,463948,Male,Yes,38,No,Executive,3.0,High,5.0,Cat_6,2
1471,463951,Male,Yes,52,No,Entertainment,1.0,Average,3.0,Cat_6,2
1472,463955,Male,Yes,28,Yes,Artist,1.0,Low,2.0,Cat_6,4
1473,463958,Female,No,27,No,Healthcare,1.0,Low,5.0,Cat_2,1
1474,463961,Female,No,28,No,Engineer,0.0,Low,4.0,Cat_4,1
1475,463963,Female,Yes,25,No,Engineer,7.0,High,3.0,Cat_6,5
1476,463966,Female,No,30,Yes,Artist,8.0,Low,1.0,Cat_6,0
1477,463978,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_2,2
1478,463980,Female,No,25,Yes,Artist,0.0,Low,9.0,Cat_6,1
1480,463983,Female,Yes,43,No,Engineer,0.0,Average,2.0,Cat_4,4
1481,463986,Female,No,26,Yes,Artist,1.0,Low,4.0,Cat_6,1
1482,463997,Female,Yes,37,No,Entertainment,0.0,Average,3.0,Cat_6,2
1483,464000,Female,No,28,No,Healthcare,1.0,Low,5.0,Cat_7,1
1484,464004,Female,Yes,31,No,Marketing,1.0,Low,5.0,Cat_4,1
1485,464007,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,4
1486,464009,Female,Yes,47,Yes,Artist,5.0,Average,4.0,Cat_6,2
1487,464010,Male,No,28,No,Healthcare,1.0,Low,4.0,Cat_6,1
1488,464013,Male,No,30,No,Healthcare,0.0,Low,1.0,Cat_6,4
1490,464019,Male,No,23,No,Artist,2.0,Low,5.0,Cat_6,1
1491,464021,Female,No,22,No,Healthcare,1.0,Low,5.0,Cat_6,1
1492,464023,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_7,1
1493,464030,Male,No,22,No,Entertainment,1.0,Low,4.0,Cat_6,1
1494,464031,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,1
1495,464032,Male,No,21,No,Healthcare,1.0,Low,3.0,Cat_6,1
1496,464033,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,1
1497,464039,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,4
1498,464042,Female,Yes,38,Yes,Artist,8.0,Low,2.0,Cat_6,0
1499,464046,Male,No,33,Yes,Healthcare,3.0,Low,1.0,Cat_6,4
1500,464048,Female,No,38,Yes,Homemaker,4.0,Low,1.0,Cat_6,4
1501,464049,Female,No,29,Yes,Healthcare,0.0,Low,3.0,Cat_6,1
1502,464053,Female,Yes,35,No,Entertainment,4.0,Low,1.0,Cat_6,4
1503,464054,Male,Yes,32,Yes,Artist,9.0,Average,2.0,Cat_6,0
1504,464059,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_6,3
1505,464063,Female,No,32,Yes,Doctor,0.0,Low,1.0,Cat_6,4
1506,464066,Female,No,29,Yes,Healthcare,8.0,Low,3.0,Cat_4,5
1507,464067,Female,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_2,1
1508,464068,Male,Yes,59,No,Executive,0.0,High,4.0,Cat_6,2
1509,464071,Male,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,3
1510,464072,Male,Yes,53,Yes,Executive,0.0,Low,2.0,Cat_6,4
1511,464076,Male,Yes,83,No,Lawyer,0.0,High,2.0,Cat_6,3
1512,464084,Male,No,33,No,Healthcare,1.0,Low,5.0,Cat_4,1
1515,464096,Female,No,27,No,Healthcare,1.0,Low,5.0,Cat_4,1
1516,464099,Female,Yes,42,Yes,Artist,5.0,Average,2.0,Cat_4,0
1517,464103,Male,Yes,46,Yes,Artist,4.0,Average,2.0,Cat_6,3
1518,464110,Male,Yes,63,Yes,Doctor,0.0,High,2.0,Cat_6,3
1519,464112,Male,No,32,Yes,Doctor,1.0,Low,2.0,Cat_6,4
1520,464115,Female,No,38,Yes,Engineer,0.0,Low,3.0,Cat_6,4
1521,464118,Male,No,38,Yes,Entertainment,1.0,Low,2.0,Cat_6,4
1522,464121,Female,Yes,63,Yes,Engineer,1.0,Low,1.0,Cat_6,3
1523,464123,Female,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,4
1524,464127,Female,No,33,Yes,Healthcare,1.0,Low,5.0,Cat_2,1
1525,464132,Male,No,27,No,Entertainment,0.0,Low,2.0,Cat_6,4
1526,464137,Female,Yes,87,No,Artist,7.0,High,2.0,Cat_7,3
1527,464139,Female,No,25,No,Healthcare,14.0,Low,1.0,Cat_6,0
1528,464144,Male,Yes,61,Yes,Artist,0.0,Average,4.0,Cat_6,2
1529,464152,Male,Yes,41,Yes,Artist,1.0,High,4.0,Cat_6,2
1531,464167,Male,Yes,51,Yes,Executive,4.0,High,3.0,Cat_6,2
1533,464172,Male,Yes,60,Yes,Artist,3.0,High,3.0,Cat_6,3
1534,464173,Male,Yes,65,Yes,Artist,6.0,Average,3.0,Cat_6,3
1536,464176,Female,Yes,41,Yes,Artist,1.0,Low,1.0,Cat_6,4
1537,464179,Female,Yes,56,Yes,Artist,0.0,Average,3.0,Cat_6,3
1538,464180,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,3
1539,464182,Male,Yes,39,Yes,Artist,4.0,Average,2.0,Cat_2,4
1540,464183,Female,No,42,No,Artist,2.0,Low,2.0,Cat_6,4
1541,464185,Male,Yes,68,Yes,Artist,5.0,High,2.0,Cat_6,3
1542,464195,Male,No,30,Yes,Artist,1.0,Low,1.0,Cat_6,4
1543,464200,Female,No,32,No,Healthcare,1.0,Low,3.0,Cat_6,1
1544,464202,Male,Yes,43,Yes,Artist,13.0,Low,1.0,Cat_6,0
1545,464204,Female,Yes,40,Yes,Artist,3.0,High,2.0,Cat_5,4
1546,464205,Female,Yes,87,No,Entertainment,0.0,High,2.0,Cat_6,3
1547,464206,Male,Yes,43,No,Entertainment,1.0,Low,2.0,Cat_6,4
1548,464211,Male,Yes,48,Yes,Doctor,1.0,Average,3.0,Cat_2,2
1549,464212,Female,Yes,58,Yes,Marketing,0.0,Average,2.0,Cat_6,3
1551,464217,Female,No,30,No,Healthcare,14.0,Low,3.0,Cat_6,5
1552,464223,Female,Yes,53,Yes,Artist,2.0,Low,2.0,Cat_6,4
1553,464226,Female,Yes,56,Yes,Artist,3.0,Average,3.0,Cat_6,2
1554,464231,Male,Yes,48,Yes,Artist,1.0,Average,4.0,Cat_6,2
1555,464232,Male,Yes,28,No,Doctor,1.0,Low,5.0,Cat_6,1
1556,464246,Female,Yes,61,Yes,Artist,0.0,Average,2.0,Cat_6,3
1557,464254,Male,Yes,62,Yes,Entertainment,1.0,Average,3.0,Cat_6,3
1558,464255,Female,Yes,49,Yes,Artist,1.0,Average,5.0,Cat_4,2
1560,464265,Male,Yes,62,Yes,Entertainment,1.0,Low,2.0,Cat_6,3
1562,464270,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,4
1563,464271,Female,Yes,36,Yes,Artist,1.0,Average,3.0,Cat_2,2
1564,464274,Female,Yes,56,Yes,Artist,1.0,Average,5.0,Cat_6,2
1565,464276,Female,Yes,66,No,Marketing,0.0,High,2.0,Cat_1,3
1566,464283,Male,No,40,Yes,Artist,6.0,Low,2.0,Cat_6,0
1567,464286,Female,Yes,57,Yes,Artist,0.0,Average,2.0,Cat_6,3
1569,464289,Male,Yes,35,No,Marketing,1.0,Low,3.0,Cat_6,4
1570,464292,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,3
1571,464297,Male,No,29,No,Artist,8.0,Low,5.0,Cat_5,5
1572,464298,Male,No,26,No,Doctor,0.0,Low,1.0,Cat_6,4
1573,464308,Female,Yes,84,Yes,Lawyer,1.0,High,2.0,Cat_6,3
1574,464318,Male,Yes,86,Yes,Executive,0.0,Low,1.0,Cat_6,3
1575,464320,Male,Yes,77,No,Lawyer,1.0,High,2.0,Cat_6,3
1576,464326,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,4
1577,464332,Male,Yes,74,No,Executive,0.0,High,2.0,Cat_6,3
1578,464339,Male,No,27,No,Artist,1.0,Low,2.0,Cat_6,4
1579,464344,Female,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,3
1580,464351,Female,No,27,Yes,Healthcare,0.0,Low,1.0,Cat_6,4
1581,464364,Male,Yes,39,Yes,Artist,7.0,Average,2.0,Cat_6,0
1582,464368,Male,Yes,35,Yes,Entertainment,3.0,Average,2.0,Cat_6,4
1583,464370,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,3
1584,464373,Female,No,47,Yes,Artist,0.0,Low,2.0,Cat_6,4
1585,464378,Female,Yes,36,Yes,Artist,8.0,Average,2.0,Cat_6,0
1586,464381,Male,Yes,43,Yes,Artist,4.0,Average,2.0,Cat_6,4
1587,464382,Female,Yes,55,Yes,Artist,0.0,Average,4.0,Cat_6,2
1588,464386,Male,Yes,41,Yes,Doctor,0.0,Average,3.0,Cat_6,2
1589,464387,Female,No,26,Yes,Artist,9.0,Low,5.0,Cat_6,5
1590,464389,Male,Yes,72,Yes,Artist,0.0,High,2.0,Cat_2,3
1592,464396,Male,Yes,38,Yes,Entertainment,1.0,Average,3.0,Cat_6,2
1593,464412,Male,Yes,72,No,Lawyer,1.0,Low,2.0,Cat_6,3
1594,464424,Male,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_6,1
1595,464425,Male,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,0
1596,464432,Male,No,25,No,Engineer,9.0,Low,2.0,Cat_3,0
1598,464436,Male,Yes,83,Yes,Lawyer,0.0,High,2.0,Cat_4,3
1599,464437,Female,Yes,51,Yes,Engineer,0.0,Average,4.0,Cat_6,2
1600,464441,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_2,4
1601,464451,Female,Yes,76,Yes,Artist,0.0,Average,2.0,Cat_6,3
1602,464456,Male,Yes,29,Yes,Artist,1.0,Low,4.0,Cat_6,1
1603,464468,Male,Yes,46,Yes,Artist,1.0,Low,3.0,Cat_6,4
1604,464473,Female,Yes,58,Yes,Artist,0.0,Average,4.0,Cat_6,2
1605,464474,Female,No,46,Yes,Artist,1.0,Low,1.0,Cat_6,4
1606,464478,Female,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,3
1607,464481,Male,Yes,53,Yes,Executive,1.0,High,3.0,Cat_6,2
1608,464482,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_6,3
1609,464483,Female,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,2
1610,464485,Male,No,25,Yes,Entertainment,5.0,Low,2.0,Cat_3,0
1611,464487,Male,No,46,No,Engineer,1.0,Low,3.0,Cat_4,4
1612,464488,Female,No,43,Yes,Artist,7.0,Low,9.0,Cat_6,5
1613,464494,Female,Yes,58,Yes,Artist,1.0,Average,4.0,Cat_3,2
1614,464499,Male,Yes,41,Yes,Executive,1.0,High,4.0,Cat_6,2
1615,464501,Female,No,28,No,Healthcare,1.0,Low,3.0,Cat_6,1
1616,464504,Male,No,26,Yes,Healthcare,0.0,Low,4.0,Cat_6,1
1617,464506,Male,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_4,0
1619,464522,Female,No,39,Yes,Engineer,14.0,Low,1.0,Cat_6,0
1620,464526,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,2
1621,464528,Male,Yes,46,Yes,Entertainment,4.0,High,4.0,Cat_2,2
1623,464536,Male,Yes,26,Yes,Artist,1.0,Average,3.0,Cat_6,4
1624,464540,Female,Yes,42,Yes,Engineer,1.0,Average,4.0,Cat_4,2
1625,464544,Female,Yes,43,Yes,Entertainment,5.0,Average,3.0,Cat_6,2
1626,464549,Male,Yes,53,Yes,Executive,1.0,Low,4.0,Cat_6,2
1628,464552,Female,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_4,2
1629,464553,Male,Yes,71,Yes,Artist,1.0,Low,2.0,Cat_6,3
1630,464555,Male,Yes,32,Yes,Marketing,13.0,High,4.0,Cat_4,5
1631,464560,Male,No,41,Yes,Entertainment,9.0,Low,2.0,Cat_6,0
1632,464561,Female,No,46,Yes,Entertainment,8.0,Low,2.0,Cat_6,0
1633,464566,Male,Yes,40,Yes,Executive,0.0,High,4.0,Cat_6,2
1634,464569,Male,No,29,No,Doctor,1.0,Low,5.0,Cat_6,1
1635,464570,Male,Yes,25,Yes,Doctor,1.0,Average,2.0,Cat_6,4
1636,464572,Female,Yes,52,Yes,Marketing,0.0,Low,1.0,Cat_6,4
1637,464576,Male,No,30,Yes,Doctor,9.0,Low,5.0,Cat_6,5
1638,464577,Female,Yes,25,Yes,Healthcare,12.0,High,2.0,Cat_6,0
1639,464580,Male,No,32,No,Artist,9.0,Low,4.0,Cat_6,5
1641,464586,Female,No,49,Yes,Artist,1.0,Low,1.0,Cat_3,4
1642,464593,Female,No,43,Yes,Doctor,1.0,Low,4.0,Cat_2,1
1643,464594,Male,Yes,48,Yes,Artist,1.0,Low,1.0,Cat_2,4
1644,464597,Male,No,41,No,Artist,5.0,Low,2.0,Cat_6,0
1645,464601,Female,No,29,Yes,Healthcare,9.0,Low,2.0,Cat_6,0
1646,464603,Female,No,35,Yes,Artist,0.0,Low,2.0,Cat_3,4
1647,464606,Male,Yes,41,Yes,Artist,1.0,Average,2.0,Cat_6,4
1648,464607,Female,Yes,47,Yes,Artist,1.0,Average,4.0,Cat_2,2
1649,464608,Female,Yes,53,Yes,Artist,1.0,Average,3.0,Cat_6,2
1651,464620,Female,Yes,40,Yes,Artist,0.0,High,2.0,Cat_6,4
1652,464621,Male,Yes,46,Yes,Artist,0.0,Low,1.0,Cat_6,4
1654,464641,Female,Yes,71,Yes,Lawyer,2.0,Low,6.0,Cat_1,2
1655,464652,Female,Yes,30,No,Engineer,5.0,Average,2.0,Cat_4,0
1656,464654,Female,Yes,40,No,Engineer,1.0,Average,4.0,Cat_4,2
1657,464664,Male,Yes,43,No,Entertainment,0.0,Average,5.0,Cat_4,2
1658,464666,Male,Yes,40,Yes,Entertainment,3.0,Average,3.0,Cat_4,2
1659,464670,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,2
1660,464673,Male,Yes,49,No,Executive,1.0,High,7.0,Cat_2,2
1661,464674,Male,Yes,51,No,Artist,0.0,Average,5.0,Cat_4,2
1662,464675,Female,Yes,39,No,Doctor,1.0,Average,9.0,Cat_4,2
1663,464677,Male,Yes,23,No,Healthcare,1.0,Low,5.0,Cat_4,1
1664,464683,Male,Yes,53,No,Engineer,0.0,Average,6.0,Cat_4,2
1665,464684,Female,No,35,No,Engineer,9.0,Low,5.0,Cat_4,5
1666,464685,Male,No,35,No,Executive,2.0,Low,4.0,Cat_4,1
1667,464688,Male,Yes,30,Yes,Doctor,1.0,Low,9.0,Cat_4,1
1669,464691,Male,No,38,Yes,Artist,1.0,Low,3.0,Cat_4,4
1670,464692,Female,No,53,No,Marketing,0.0,Low,1.0,Cat_3,4
1671,464693,Female,No,36,Yes,Engineer,8.0,Low,1.0,Cat_4,0
1672,464695,Male,No,33,No,Engineer,0.0,Low,4.0,Cat_4,1
1673,464696,Female,No,40,Yes,Engineer,1.0,Low,1.0,Cat_4,4
1674,464697,Female,Yes,36,Yes,Artist,0.0,Average,4.0,Cat_4,2
1675,464699,Male,No,31,No,Doctor,1.0,Low,5.0,Cat_4,1
1676,464701,Male,No,31,No,Doctor,1.0,Low,2.0,Cat_4,4
1677,464704,Male,Yes,41,Yes,Healthcare,0.0,Average,4.0,Cat_4,2
1679,464711,Female,Yes,38,Yes,Artist,5.0,Average,3.0,Cat_1,0
1680,464712,Male,Yes,49,No,Artist,1.0,Low,5.0,Cat_4,2
1682,464726,Male,Yes,28,Yes,Executive,14.0,High,9.0,Cat_4,5
1683,464728,Male,Yes,51,No,Entertainment,0.0,High,4.0,Cat_4,2
1684,464732,Male,Yes,41,No,Artist,1.0,Average,2.0,Cat_4,4
1685,464737,Female,Yes,57,No,Engineer,0.0,Average,6.0,Cat_4,2
